PtfmSurge,PtfmSway,PtfmHeave,PtfmPitch,PtfmRoll,PtfmYaw,PtfmSurgeVel,PtfmSwayVel,PtfmHeaveVel,PtfmPitchVel,PtfmRollVel,PtfmYawVel
468.8,0.2689,-1.318,91.55,0.8765,2.34,94.93,0.0667,0.5966,6.392,0.431,0.5531
469.8,0.2696,-1.312,91.61,0.8808,2.345,95.02,0.0667,0.6016,6.37,0.432,0.5534
470.7,0.2702,-1.306,91.68,0.8852,2.351,95.12,0.0667,0.6067,6.348,0.4331,0.5536
471.7,0.2709,-1.3,91.74,0.8895,2.356,95.21,0.0667,0.6118,6.325,0.4341,0.5539
472.7,0.2716,-1.294,91.8,0.8938,2.362,95.31,0.0667,0.6168,6.303,0.4352,0.5542
473.6,0.2722,-1.287,91.87,0.8982,2.367,95.4,0.0667,0.6219,6.28,0.4363,0.5544
474.6,0.2729,-1.281,91.93,0.9026,2.373,95.5,0.0667,0.627,6.258,0.4374,0.5547
475.5,0.2736,-1.275,91.99,0.907,2.378,95.59,0.06669,0.6321,6.235,0.4385,0.555
476.5,0.2742,-1.269,92.05,0.9113,2.384,95.69,0.06669,0.6372,6.213,0.4396,0.5553
477.4,0.2749,-1.262,92.12,0.9157,2.39,95.79,0.06669,0.6424,6.19,0.4407,0.5556
478.4,0.2756,-1.256,92.18,0.9202,2.395,95.88,0.06669,0.6475,6.168,0.4418,0.5559
479.3,0.2762,-1.249,92.24,0.9246,2.401,95.98,0.06669,0.6526,6.145,0.4429,0.5562
480.3,0.2769,-1.243,92.3,0.929,2.406,96.07,0.06669,0.6578,6.123,0.444,0.5565
481.3,0.2776,-1.236,92.36,0.9335,2.412,96.17,0.06669,0.6629,6.1,0.4452,0.5569
482.2,0.2782,-1.229,92.42,0.9379,2.417,96.26,0.06669,0.6681,6.077,0.4463,0.5572
483.2,0.2789,-1.223,92.48,0.9424,2.423,96.36,0.06669,0.6733,6.055,0.4475,0.5576
484.2,0.2796,-1.216,92.54,0.9469,2.429,96.46,0.06669,0.6785,6.032,0.4487,0.558
485.1,0.2802,-1.209,92.6,0.9514,2.434,96.55,0.0667,0.6837,6.009,0.4498,0.5583
486.1,0.2809,-1.202,92.66,0.9559,2.44,96.65,0.0667,0.6889,5.987,0.451,0.5587
487.1,0.2816,-1.195,92.72,0.9604,2.445,96.74,0.0667,0.6941,5.964,0.4522,0.5591
488,0.2822,-1.188,92.78,0.9649,2.451,96.84,0.06671,0.6993,5.941,0.4534,0.5596
489,0.2829,-1.181,92.84,0.9694,2.456,96.93,0.06671,0.7046,5.918,0.4546,0.56
490,0.2836,-1.174,92.9,0.974,2.462,97.03,0.06672,0.7098,5.896,0.4559,0.5604
490.9,0.2842,-1.167,92.96,0.9786,2.468,97.13,0.06673,0.7151,5.873,0.4571,0.5609
491.9,0.2849,-1.16,93.02,0.9831,2.473,97.22,0.06674,0.7203,5.85,0.4583,0.5614
492.9,0.2856,-1.153,93.08,0.9877,2.479,97.32,0.06675,0.7256,5.827,0.4596,0.5619
493.9,0.2862,-1.145,93.14,0.9923,2.485,97.41,0.06677,0.7309,5.804,0.4608,0.5624
494.8,0.2869,-1.138,93.19,0.9969,2.49,97.51,0.06678,0.7362,5.781,0.4621,0.5629
495.8,0.2876,-1.131,93.25,1.002,2.496,97.6,0.0668,0.7415,5.758,0.4633,0.5634
496.8,0.2882,-1.123,93.31,1.006,2.501,97.7,0.06682,0.7468,5.735,0.4646,0.564
497.8,0.2889,-1.116,93.37,1.011,2.507,97.8,0.06684,0.7521,5.712,0.4659,0.5645
498.7,0.2896,-1.108,93.42,1.016,2.513,97.89,0.06686,0.7574,5.689,0.4672,0.5651
499.7,0.2902,-1.101,93.48,1.02,2.518,97.99,0.06688,0.7628,5.666,0.4685,0.5657
500.7,0.2909,-1.093,93.54,1.025,2.524,98.08,0.0669,0.7681,5.643,0.4698,0.5663
501.7,0.2916,-1.085,93.59,1.03,2.53,98.18,0.06692,0.7735,5.62,0.4712,0.5669
502.7,0.2922,-1.078,93.65,1.034,2.535,98.28,0.06694,0.7789,5.596,0.4725,0.5675
503.6,0.2929,-1.07,93.7,1.039,2.541,98.37,0.06696,0.7843,5.573,0.4738,0.5681
504.6,0.2936,-1.062,93.76,1.044,2.547,98.47,0.06698,0.7897,5.55,0.4752,0.5687
505.6,0.2943,-1.054,93.82,1.049,2.552,98.56,0.06701,0.7951,5.527,0.4766,0.5694
506.6,0.2949,-1.046,93.87,1.053,2.558,98.66,0.06703,0.8005,5.503,0.4779,0.57
507.6,0.2956,-1.038,93.93,1.058,2.564,98.75,0.06705,0.8059,5.48,0.4793,0.5707
508.6,0.2963,-1.03,93.98,1.063,2.57,98.85,0.06707,0.8113,5.457,0.4807,0.5713
509.6,0.2969,-1.022,94.04,1.068,2.575,98.95,0.0671,0.8168,5.433,0.4821,0.572
510.5,0.2976,-1.014,94.09,1.073,2.581,99.04,0.06712,0.8222,5.41,0.4835,0.5727
511.5,0.2983,-1.005,94.14,1.077,2.587,99.14,0.06714,0.8277,5.386,0.485,0.5734
512.5,0.299,-0.997,94.2,1.082,2.592,99.23,0.06716,0.8332,5.363,0.4864,0.574
513.5,0.2996,-0.9886,94.25,1.087,2.598,99.33,0.06718,0.8386,5.339,0.4878,0.5747
514.5,0.3003,-0.9802,94.3,1.092,2.604,99.42,0.06721,0.8441,5.316,0.4893,0.5754
515.5,0.301,-0.9717,94.36,1.097,2.61,99.52,0.06723,0.8496,5.292,0.4908,0.5761
516.5,0.3016,-0.9632,94.41,1.102,2.615,99.62,0.06725,0.8551,5.268,0.4922,0.5769
517.5,0.3023,-0.9546,94.46,1.107,2.621,99.71,0.06727,0.8607,5.245,0.4937,0.5776
518.5,0.303,-0.946,94.51,1.112,2.627,99.81,0.06729,0.8662,5.221,0.4952,0.5783
519.5,0.3037,-0.9373,94.57,1.117,2.633,99.9,0.06731,0.8717,5.198,0.4967,0.579
520.5,0.3043,-0.9285,94.62,1.122,2.639,100,0.06733,0.8773,5.174,0.4982,0.5797
521.5,0.305,-0.9197,94.67,1.127,2.644,100.1,0.06735,0.8828,5.15,0.4997,0.5805
522.5,0.3057,-0.9109,94.72,1.132,2.65,100.2,0.06736,0.8884,5.126,0.5012,0.5812
523.5,0.3064,-0.902,94.77,1.137,2.656,100.3,0.06738,0.894,5.103,0.5027,0.5819
524.5,0.307,-0.893,94.82,1.142,2.662,100.4,0.0674,0.8995,5.079,0.5043,0.5827
525.5,0.3077,-0.884,94.87,1.147,2.668,100.5,0.06742,0.9051,5.055,0.5058,0.5834
526.5,0.3084,-0.8749,94.92,1.152,2.673,100.6,0.06744,0.9107,5.031,0.5073,0.5842
527.5,0.3091,-0.8658,94.97,1.157,2.679,100.7,0.06745,0.9163,5.007,0.5089,0.5849
528.5,0.3097,-0.8566,95.02,1.162,2.685,100.8,0.06747,0.922,4.983,0.5104,0.5857
529.5,0.3104,-0.8473,95.07,1.167,2.691,100.9,0.06749,0.9276,4.959,0.512,0.5864
530.5,0.3111,-0.838,95.12,1.172,2.697,101,0.06751,0.9332,4.935,0.5135,0.5872
531.6,0.3117,-0.8287,95.17,1.177,2.703,101.1,0.06753,0.9389,4.911,0.515,0.5879
532.6,0.3124,-0.8192,95.22,1.183,2.709,101.2,0.06755,0.9445,4.887,0.5166,0.5887
533.6,0.3131,-0.8098,95.27,1.188,2.715,101.2,0.06757,0.9502,4.863,0.5181,0.5895
534.6,0.3138,-0.8002,95.32,1.193,2.72,101.3,0.06759,0.9559,4.839,0.5197,0.5902
535.6,0.3145,-0.7907,95.37,1.198,2.726,101.4,0.06761,0.9616,4.815,0.5212,0.591
536.6,0.3151,-0.781,95.42,1.203,2.732,101.5,0.06763,0.9673,4.791,0.5228,0.5917
537.6,0.3158,-0.7713,95.46,1.209,2.738,101.6,0.06765,0.973,4.766,0.5243,0.5925
538.7,0.3165,-0.7616,95.51,1.214,2.744,101.7,0.06766,0.9787,4.742,0.5259,0.5933
539.7,0.3172,-0.7517,95.56,1.219,2.75,101.8,0.06768,0.9844,4.718,0.5274,0.594
540.7,0.3178,-0.7419,95.61,1.224,2.756,101.9,0.0677,0.9901,4.694,0.5289,0.5948
541.7,0.3185,-0.7319,95.65,1.23,2.762,102,0.06772,0.9959,4.669,0.5305,0.5956
542.7,0.3192,-0.7219,95.7,1.235,2.768,102.1,0.06774,1.002,4.645,0.532,0.5963
543.8,0.3199,-0.7119,95.75,1.24,2.774,102.2,0.06776,1.007,4.621,0.5335,0.5971
544.8,0.3205,-0.7018,95.79,1.246,2.78,102.3,0.06779,1.013,4.596,0.535,0.5978
545.8,0.3212,-0.6916,95.84,1.251,2.786,102.4,0.06781,1.019,4.572,0.5365,0.5986
546.8,0.3219,-0.6814,95.88,1.256,2.792,102.5,0.06783,1.025,4.548,0.538,0.5993
547.9,0.3226,-0.6711,95.93,1.262,2.798,102.6,0.06785,1.031,4.523,0.5395,0.6001
548.9,0.3233,-0.6608,95.97,1.267,2.804,102.7,0.06787,1.036,4.499,0.541,0.6008
549.9,0.3239,-0.6504,96.02,1.273,2.81,102.8,0.06789,1.042,4.474,0.5425,0.6016
550.9,0.3246,-0.64,96.06,1.278,2.816,102.9,0.06792,1.048,4.45,0.544,0.6023
552,0.3253,-0.6295,96.11,1.283,2.822,103,0.06794,1.054,4.425,0.5454,0.6031
553,0.326,-0.6189,96.15,1.289,2.828,103.1,0.06796,1.06,4.4,0.5469,0.6038
554,0.3267,-0.6083,96.19,1.294,2.834,103.2,0.06798,1.065,4.376,0.5483,0.6045
555.1,0.3273,-0.5976,96.24,1.3,2.84,103.3,0.068,1.071,4.351,0.5498,0.6052
556.1,0.328,-0.5868,96.28,1.305,2.846,103.4,0.06803,1.077,4.327,0.5512,0.606
557.1,0.3287,-0.576,96.33,1.311,2.852,103.5,0.06805,1.083,4.302,0.5526,0.6067
558.2,0.3294,-0.5652,96.37,1.316,2.858,103.6,0.06807,1.089,4.277,0.554,0.6074
559.2,0.3301,-0.5543,96.41,1.322,2.864,103.6,0.0681,1.095,4.253,0.5554,0.6081
560.2,0.3307,-0.5433,96.45,1.328,2.87,103.7,0.06812,1.101,4.228,0.5567,0.6088
561.3,0.3314,-0.5322,96.5,1.333,2.876,103.8,0.06815,1.107,4.203,0.5581,0.6095
562.3,0.3321,-0.5212,96.54,1.339,2.883,103.9,0.06817,1.112,4.178,0.5595,0.6102
563.3,0.3328,-0.51,96.58,1.344,2.889,104,0.0682,1.118,4.154,0.5608,0.6108
564.4,0.3335,-0.4988,96.62,1.35,2.895,104.1,0.06822,1.124,4.129,0.5621,0.6115
565.4,0.3341,-0.4875,96.66,1.356,2.901,104.2,0.06825,1.13,4.104,0.5634,0.6122
566.5,0.3348,-0.4762,96.7,1.361,2.907,104.3,0.06828,1.136,4.079,0.5647,0.6128
567.5,0.3355,-0.4648,96.74,1.367,2.913,104.4,0.06831,1.142,4.054,0.566,0.6135
568.6,0.3362,-0.4533,96.78,1.372,2.919,104.5,0.06834,1.148,4.03,0.5672,0.6142
569.6,0.3369,-0.4418,96.82,1.378,2.925,104.6,0.06837,1.154,4.005,0.5685,0.6148
570.7,0.3376,-0.4303,96.86,1.384,2.932,104.7,0.0684,1.16,3.98,0.5697,0.6154
571.7,0.3382,-0.4186,96.9,1.39,2.938,104.8,0.06843,1.166,3.955,0.5709,0.6161
572.7,0.3389,-0.4069,96.94,1.395,2.944,104.9,0.06847,1.172,3.93,0.5721,0.6167
573.8,0.3396,-0.3952,96.98,1.401,2.95,105,0.0685,1.178,3.905,0.5733,0.6173
574.8,0.3403,-0.3834,97.02,1.407,2.956,105.1,0.06854,1.184,3.88,0.5744,0.6179
575.9,0.341,-0.3715,97.06,1.413,2.962,105.2,0.06857,1.19,3.855,0.5756,0.6185
577,0.3417,-0.3596,97.1,1.418,2.969,105.3,0.06861,1.196,3.83,0.5767,0.6191
578,0.3424,-0.3476,97.14,1.424,2.975,105.4,0.06865,1.202,3.805,0.5778,0.6197
579.1,0.343,-0.3356,97.17,1.43,2.981,105.5,0.0687,1.207,3.781,0.5793,0.6205
580.1,0.3437,-0.3235,97.21,1.436,2.987,105.6,0.06873,1.214,3.756,0.5801,0.6209
581.2,0.3444,-0.3113,97.25,1.441,2.993,105.7,0.06877,1.22,3.731,0.5812,0.6215
582.2,0.3451,-0.2991,97.29,1.447,3,105.8,0.0688,1.226,3.706,0.5823,0.6221
583.3,0.3458,-0.2868,97.32,1.453,3.006,105.9,0.06884,1.232,3.681,0.5833,0.6226
584.3,0.3465,-0.2744,97.36,1.459,3.012,106,0.06888,1.238,3.656,0.5843,0.6232
585.4,0.3472,-0.262,97.4,1.465,3.018,106.1,0.06892,1.244,3.631,0.5853,0.6237
586.5,0.3479,-0.2496,97.43,1.471,3.025,106.1,0.06896,1.25,3.606,0.5863,0.6242
587.5,0.3486,-0.237,97.47,1.476,3.031,106.2,0.06899,1.256,3.581,0.5872,0.6247
588.6,0.3492,-0.2245,97.5,1.482,3.037,106.3,0.06903,1.262,3.556,0.5882,0.6252
589.7,0.3499,-0.2118,97.54,1.488,3.043,106.4,0.06906,1.268,3.531,0.5891,0.6256
590.7,0.3506,-0.1991,97.57,1.494,3.05,106.5,0.06909,1.274,3.506,0.59,0.6261
591.8,0.3513,-0.1863,97.61,1.5,3.056,106.6,0.06912,1.28,3.481,0.5909,0.6266
592.9,0.352,-0.1735,97.64,1.506,3.062,106.7,0.06915,1.286,3.456,0.5918,0.627
593.9,0.3527,-0.1606,97.68,1.512,3.068,106.8,0.06918,1.292,3.431,0.5927,0.6274
595,0.3534,-0.1477,97.71,1.518,3.075,106.9,0.06921,1.298,3.406,0.5936,0.6279
596.1,0.3541,-0.1346,97.75,1.524,3.081,107,0.06923,1.304,3.381,0.5945,0.6283
597.1,0.3548,-0.1216,97.78,1.53,3.087,107.1,0.06926,1.31,3.356,0.5953,0.6287
598.2,0.3555,-0.1084,97.81,1.536,3.094,107.2,0.06928,1.316,3.331,0.5961,0.6291
599.3,0.3562,-0.09524,97.85,1.542,3.1,107.3,0.0693,1.323,3.306,0.597,0.6295
600.3,0.3569,-0.08199,97.88,1.548,3.106,107.4,0.06932,1.329,3.281,0.5978,0.6298
601.4,0.3575,-0.06867,97.91,1.554,3.112,107.5,0.06934,1.335,3.256,0.5986,0.6302
602.5,0.3582,-0.05529,97.95,1.56,3.119,107.6,0.06935,1.341,3.231,0.5994,0.6305
603.6,0.3589,-0.04185,97.98,1.566,3.125,107.7,0.06936,1.347,3.206,0.6002,0.6309
604.7,0.3596,-0.02835,98.01,1.572,3.131,107.8,0.06937,1.353,3.181,0.601,0.6312
605.7,0.3603,-0.01479,98.04,1.578,3.138,107.9,0.06938,1.359,3.156,0.6018,0.6315
606.8,0.361,-0.001161,98.07,1.584,3.144,108,0.06938,1.366,3.131,0.6025,0.6318
607.9,0.3617,0.01252,98.1,1.59,3.15,108.1,0.06938,1.372,3.106,0.6033,0.6321
609,0.3624,0.02627,98.13,1.596,3.157,108.2,0.06938,1.378,3.08,0.6041,0.6324
610.1,0.3631,0.04008,98.17,1.602,3.163,108.3,0.06938,1.384,3.055,0.6048,0.6327
611.1,0.3638,0.05395,98.2,1.608,3.169,108.4,0.06937,1.39,3.03,0.6056,0.633
612.2,0.3645,0.06789,98.23,1.614,3.176,108.5,0.06936,1.396,3.005,0.6063,0.6333
613.3,0.3652,0.08188,98.26,1.62,3.182,108.6,0.06934,1.403,2.98,0.6071,0.6335
614.4,0.3659,0.09594,98.29,1.626,3.188,108.7,0.06933,1.409,2.955,0.6078,0.6337
615.5,0.3666,0.1101,98.31,1.632,3.195,108.7,0.06931,1.415,2.931,0.6086,0.634
616.6,0.3673,0.1242,98.34,1.638,3.201,108.8,0.06929,1.421,2.906,0.6094,0.6342
617.7,0.368,0.1385,98.37,1.644,3.207,108.9,0.06926,1.427,2.881,0.6101,0.6344
618.7,0.3686,0.1528,98.4,1.65,3.214,109,0.06923,1.434,2.856,0.6109,0.6347
619.8,0.3693,0.1672,98.43,1.656,3.22,109.1,0.0692,1.44,2.831,0.6116,0.6349
620.9,0.37,0.1816,98.46,1.663,3.226,109.2,0.06917,1.446,2.806,0.6124,0.6351
622,0.3707,0.1961,98.49,1.669,3.233,109.3,0.06914,1.452,2.781,0.6131,0.6353
623.1,0.3714,0.2106,98.51,1.675,3.239,109.4,0.06909,1.458,2.756,0.6139,0.6355
624.2,0.3721,0.2252,98.54,1.681,3.245,109.5,0.06905,1.465,2.731,0.6147,0.6356
625.3,0.3728,0.2399,98.57,1.687,3.252,109.6,0.069,1.471,2.706,0.6154,0.6358
626.4,0.3735,0.2547,98.6,1.693,3.258,109.7,0.06895,1.477,2.681,0.6162,0.636
627.5,0.3742,0.2695,98.62,1.699,3.264,109.8,0.06889,1.483,2.656,0.617,0.6362
628.6,0.3749,0.2843,98.65,1.706,3.271,109.9,0.06884,1.49,2.631,0.6178,0.6363
629.7,0.3755,0.2993,98.67,1.712,3.277,110,0.06878,1.496,2.606,0.6186,0.6365
630.8,0.3762,0.3142,98.7,1.718,3.284,110.1,0.06871,1.502,2.581,0.6194,0.6367
631.9,0.3769,0.3293,98.73,1.724,3.29,110.2,0.06865,1.508,2.556,0.6202,0.6368
633,0.3776,0.3444,98.75,1.73,3.296,110.3,0.06858,1.515,2.531,0.621,0.637
634.1,0.3783,0.3596,98.78,1.737,3.303,110.4,0.06851,1.521,2.506,0.6219,0.6371
635.2,0.379,0.3748,98.8,1.743,3.309,110.5,0.06843,1.527,2.481,0.6227,0.6373
636.3,0.3797,0.3901,98.83,1.749,3.315,110.6,0.06836,1.533,2.456,0.6236,0.6374
637.4,0.3803,0.4055,98.85,1.755,3.322,110.7,0.06828,1.54,2.431,0.6245,0.6376
638.5,0.381,0.4209,98.88,1.762,3.328,110.8,0.06819,1.546,2.406,0.6253,0.6378
639.6,0.3817,0.4364,98.9,1.768,3.335,110.9,0.06811,1.552,2.381,0.6262,0.6379
640.7,0.3824,0.452,98.92,1.774,3.341,111,0.06802,1.559,2.356,0.6271,0.6381
641.9,0.3831,0.4676,98.95,1.78,3.347,111.1,0.06793,1.565,2.331,0.6281,0.6382
643,0.3837,0.4833,98.97,1.787,3.354,111.2,0.06783,1.571,2.307,0.629,0.6384
644.1,0.3844,0.499,98.99,1.793,3.36,111.3,0.06774,1.578,2.282,0.6299,0.6385
645.2,0.3851,0.5148,99.02,1.799,3.366,111.4,0.06764,1.584,2.257,0.6309,0.6387
646.3,0.3858,0.5307,99.04,1.806,3.373,111.5,0.06754,1.59,2.232,0.6319,0.6389
647.4,0.3865,0.5466,99.06,1.812,3.379,111.5,0.06744,1.596,2.207,0.6329,0.6391
648.5,0.3871,0.5626,99.08,1.818,3.386,111.6,0.06733,1.603,2.182,0.6339,0.6393
649.7,0.3878,0.5787,99.1,1.825,3.392,111.7,0.06723,1.609,2.157,0.6349,0.6394
650.8,0.3885,0.5948,99.12,1.831,3.398,111.8,0.06712,1.615,2.132,0.6359,0.6396
651.9,0.3891,0.611,99.15,1.837,3.405,111.9,0.06701,1.622,2.107,0.637,0.6399
653,0.3898,0.6272,99.17,1.844,3.411,112,0.0669,1.628,2.082,0.638,0.6401
654.1,0.3905,0.6436,99.19,1.85,3.418,112.1,0.06679,1.634,2.057,0.6391,0.6403
655.3,0.3911,0.6599,99.21,1.856,3.424,112.2,0.06668,1.641,2.032,0.6402,0.6405
656.4,0.3918,0.6764,99.23,1.863,3.43,112.3,0.06656,1.647,2.007,0.6413,0.6408
657.5,0.3925,0.6929,99.25,1.869,3.437,112.4,0.06645,1.654,1.982,0.6425,0.641
658.6,0.3931,0.7094,99.27,1.876,3.443,112.5,0.06634,1.66,1.956,0.6436,0.6413
659.7,0.3938,0.7261,99.29,1.882,3.45,112.6,0.06622,1.666,1.931,0.6448,0.6416
660.9,0.3945,0.7428,99.31,1.889,3.456,112.7,0.06611,1.673,1.906,0.6459,0.6419
662,0.3951,0.7595,99.33,1.895,3.463,112.8,0.066,1.679,1.881,0.6471,0.6422
663.1,0.3958,0.7764,99.34,1.902,3.469,112.9,0.06588,1.685,1.856,0.6483,0.6425
664.3,0.3964,0.7932,99.36,1.908,3.475,113,0.06577,1.692,1.831,0.6495,0.6428
665.4,0.3971,0.8102,99.38,1.915,3.482,113.1,0.06566,1.698,1.806,0.6508,0.6432
666.5,0.3978,0.8272,99.4,1.921,3.488,113.2,0.06555,1.705,1.78,0.652,0.6436
667.7,0.3984,0.8443,99.42,1.928,3.495,113.3,0.06544,1.711,1.755,0.6532,0.644
668.8,0.3991,0.8614,99.43,1.934,3.501,113.4,0.06534,1.718,1.73,0.6545,0.6444
669.9,0.3997,0.8786,99.45,1.941,3.508,113.5,0.06523,1.724,1.705,0.6558,0.6448
671.1,0.4004,0.8959,99.47,1.947,3.514,113.6,0.06513,1.73,1.679,0.6571,0.6452
672.2,0.401,0.9132,99.48,1.954,3.52,113.7,0.06503,1.737,1.654,0.6584,0.6457
673.3,0.4017,0.9306,99.5,1.96,3.527,113.8,0.06492,1.743,1.629,0.6597,0.6462
674.5,0.4023,0.9481,99.52,1.967,3.533,113.9,0.06483,1.75,1.603,0.661,0.6467
675.6,0.403,0.9656,99.53,1.974,3.54,114,0.06473,1.756,1.578,0.6623,0.6472
676.7,0.4036,0.9832,99.55,1.98,3.546,114.1,0.06464,1.763,1.553,0.6637,0.6477
677.9,0.4043,1.001,99.56,1.987,3.553,114.2,0.06454,1.769,1.527,0.665,0.6483
679,0.4049,1.019,99.58,1.994,3.559,114.2,0.06445,1.776,1.502,0.6664,0.6488
680.2,0.4056,1.036,99.59,2,3.566,114.3,0.06436,1.782,1.476,0.6678,0.6494
681.3,0.4062,1.054,99.61,2.007,3.572,114.4,0.06427,1.789,1.451,0.6692,0.65
682.5,0.4068,1.072,99.62,2.014,3.579,114.5,0.06419,1.795,1.425,0.6706,0.6506
683.6,0.4075,1.09,99.64,2.02,3.585,114.6,0.0641,1.802,1.399,0.672,0.6513
684.8,0.4081,1.108,99.65,2.027,3.592,114.7,0.06401,1.808,1.374,0.6734,0.6519
685.9,0.4088,1.126,99.66,2.034,3.598,114.8,0.06393,1.815,1.348,0.6748,0.6525
687.1,0.4094,1.145,99.68,2.041,3.605,114.9,0.06384,1.821,1.323,0.6763,0.6532
688.2,0.41,1.163,99.69,2.047,3.611,115,0.06376,1.828,1.297,0.6777,0.6539
689.4,0.4107,1.181,99.7,2.054,3.618,115.1,0.06367,1.835,1.271,0.6792,0.6546
690.5,0.4113,1.199,99.72,2.061,3.624,115.2,0.06359,1.841,1.245,0.6807,0.6553
691.7,0.4119,1.218,99.73,2.068,3.631,115.3,0.0635,1.848,1.22,0.6822,0.656
692.8,0.4126,1.236,99.74,2.075,3.638,115.4,0.06342,1.854,1.194,0.6837,0.6567
694,0.4132,1.255,99.75,2.081,3.644,115.5,0.06333,1.861,1.168,0.6852,0.6574
695.1,0.4138,1.274,99.76,2.088,3.651,115.6,0.06325,1.868,1.142,0.6867,0.6581
696.3,0.4145,1.292,99.78,2.095,3.657,115.7,0.06316,1.874,1.116,0.6883,0.6589
697.4,0.4151,1.311,99.79,2.102,3.664,115.8,0.06308,1.881,1.09,0.6898,0.6596
698.6,0.4157,1.33,99.8,2.109,3.671,115.9,0.06299,1.887,1.064,0.6913,0.6604
699.8,0.4164,1.349,99.81,2.116,3.677,116,0.06291,1.894,1.038,0.6929,0.6611
700.9,0.417,1.368,99.82,2.123,3.684,116.1,0.06283,1.901,1.012,0.6945,0.6619
702.1,0.4176,1.387,99.83,2.13,3.69,116.2,0.06274,1.907,0.9865,0.696,0.6627
703.2,0.4183,1.406,99.84,2.137,3.697,116.3,0.06266,1.914,0.9604,0.6976,0.6635
704.4,0.4189,1.425,99.85,2.144,3.704,116.4,0.06258,1.92,0.9343,0.6992,0.6642
705.6,0.4195,1.444,99.86,2.151,3.71,116.5,0.0625,1.927,0.9082,0.7008,0.665
706.7,0.4201,1.464,99.87,2.158,3.717,116.6,0.06242,1.934,0.8821,0.7023,0.6658
707.9,0.4208,1.483,99.87,2.165,3.724,116.7,0.06234,1.94,0.856,0.7039,0.6667
709.1,0.4214,1.503,99.88,2.172,3.73,116.8,0.06226,1.947,0.8298,0.7055,0.6675
710.2,0.422,1.522,99.89,2.179,3.737,116.9,0.06218,1.954,0.8036,0.7071,0.6683
711.4,0.4226,1.542,99.9,2.186,3.744,117,0.0621,1.96,0.7773,0.7087,0.6691
712.6,0.4232,1.561,99.91,2.193,3.75,117,0.06202,1.967,0.751,0.7103,0.6699
713.7,0.4239,1.581,99.91,2.2,3.757,117.1,0.06194,1.974,0.7247,0.7119,0.6708
714.9,0.4245,1.601,99.92,2.207,3.764,117.2,0.06187,1.98,0.6984,0.7135,0.6716
716.1,0.4251,1.621,99.93,2.214,3.77,117.3,0.06179,1.987,0.6721,0.715,0.6725
717.3,0.4257,1.64,99.93,2.222,3.777,117.4,0.06172,1.994,0.6457,0.7166,0.6733
718.4,0.4263,1.66,99.94,2.229,3.784,117.5,0.06164,2,0.6193,0.7182,0.6742
719.6,0.4269,1.68,99.95,2.236,3.791,117.6,0.06157,2.007,0.5928,0.7197,0.675
720.8,0.4276,1.701,99.95,2.243,3.797,117.7,0.0615,2.014,0.5664,0.7213,0.6759
722,0.4282,1.721,99.96,2.25,3.804,117.8,0.06143,2.021,0.5399,0.7229,0.6767
723.1,0.4288,1.741,99.96,2.258,3.811,117.9,0.06136,2.027,0.5134,0.7244,0.6776
724.3,0.4294,1.761,99.97,2.265,3.818,118,0.06129,2.034,0.4868,0.7259,0.6784
725.5,0.43,1.782,99.97,2.272,3.825,118.1,0.06122,2.041,0.4603,0.7275,0.6793
726.7,0.4306,1.802,99.98,2.279,3.831,118.2,0.06115,2.047,0.4337,0.729,0.6802
727.9,0.4312,1.823,99.98,2.287,3.838,118.3,0.06108,2.054,0.4071,0.7305,0.681
729.1,0.4318,1.843,99.99,2.294,3.845,118.4,0.06101,2.061,0.3804,0.732,0.6819
730.2,0.4325,1.864,99.99,2.301,3.852,118.5,0.06095,2.068,0.3538,0.7335,0.6827
731.4,0.4331,1.885,99.99,2.309,3.859,118.6,0.06088,2.074,0.3271,0.7349,0.6836
732.6,0.4337,1.905,100,2.316,3.865,118.7,0.06082,2.081,0.3004,0.7364,0.6845
733.8,0.4343,1.926,100,2.323,3.872,118.8,0.06075,2.088,0.2737,0.7378,0.6853
735,0.4349,1.947,100,2.331,3.879,118.9,0.06069,2.094,0.247,0.7393,0.6862
736.2,0.4355,1.968,100,2.338,3.886,119,0.06063,2.101,0.2202,0.7407,0.687
737.4,0.4361,1.989,100,2.346,3.893,119.1,0.06056,2.108,0.1934,0.7421,0.6878
738.6,0.4367,2.01,100,2.353,3.9,119.2,0.0605,2.115,0.1666,0.7435,0.6887
739.7,0.4373,2.031,100,2.36,3.907,119.3,0.06044,2.122,0.1398,0.7448,0.6895
740.9,0.4379,2.053,100,2.368,3.914,119.4,0.06038,2.128,0.113,0.7462,0.6903
742.1,0.4385,2.074,100,2.375,3.92,119.5,0.06032,2.135,0.08611,0.7475,0.6912
743.3,0.4391,2.095,100,2.383,3.927,119.6,0.06025,2.142,0.05925,0.7488,0.692
744.5,0.4397,2.117,100,2.39,3.934,119.7,0.06019,2.149,0.03236,0.7501,0.6928
745.7,0.4403,2.138,100,2.398,3.941,119.8,0.06013,2.155,0.005466,0.7514,0.6936
746.9,0.4409,2.16,100,2.405,3.948,119.8,0.06007,2.162,-0.02145,0.7527,0.6944
748.1,0.4415,2.182,100,2.413,3.955,119.9,0.06002,2.169,-0.04733,0.7542,0.6954
749.3,0.4421,2.203,100,2.42,3.962,120,0.05995,2.176,-0.07499,0.7552,0.696
750.5,0.4427,2.225,100,2.428,3.969,120.1,0.05989,2.182,-0.1017,0.7565,0.6968
